State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,AMROHA,2011,Rabi       ,Maize,14,33
Uttar Pradesh,AMROHA,2011,Rabi       ,Masoor,65,79
Uttar Pradesh,AMROHA,2011,Rabi       ,Onion,8,183
Uttar Pradesh,AMROHA,2011,Rabi       ,Peas & beans (Pulses),49,81
Uttar Pradesh,AMROHA,2011,Rabi       ,Potato,3160,60852
Uttar Pradesh,AMROHA,2011,Rabi       ,Rapeseed &Mustard,2774,3013
Uttar Pradesh,AMROHA,2011,Rabi       ,Wheat,91042,287966
Uttar Pradesh,AMROHA,2011,Summer     ,Maize,295,488
Uttar Pradesh,AMROHA,2011,Summer     ,Urad,4,3
Uttar Pradesh,AMROHA,2012,Kharif     ,Arhar/Tur,227,194
Uttar Pradesh,AMROHA,2012,Kharif     ,Bajra,3953,2241
Uttar Pradesh,AMROHA,2012,Kharif     ,Dry chillies,62,50
Uttar Pradesh,AMROHA,2012,Kharif     ,Groundnut,4,4
Uttar Pradesh,AMROHA,2012,Kharif     ,Maize,1458,1311
Uttar Pradesh,AMROHA,2012,Kharif     ,Moong(Green Gram),33,17
Uttar Pradesh,AMROHA,2012,Kharif     ,Rice,22530,40914
Uttar Pradesh,AMROHA,2012,Kharif     ,Sesamum,23,4
Uttar Pradesh,AMROHA,2012,Kharif     ,Sugarcane,80944,5200490
Uttar Pradesh,AMROHA,2012,Kharif     ,Sweet potato,77,997
Uttar Pradesh,AMROHA,2012,Kharif     ,Urad,2668,2433
Uttar Pradesh,AMROHA,2012,Rabi       ,Barley,41,109
Uttar Pradesh,AMROHA,2012,Rabi       ,Masoor,87,78
Uttar Pradesh,AMROHA,2012,Rabi       ,Onion,10,230
Uttar Pradesh,AMROHA,2012,Rabi       ,Peas & beans (Pulses),38,49
Uttar Pradesh,AMROHA,2012,Rabi       ,Potato,3029,40337
Uttar Pradesh,AMROHA,2012,Rabi       ,Rapeseed &Mustard,3480,4863
Uttar Pradesh,AMROHA,2012,Rabi       ,Wheat,90059,289179
Uttar Pradesh,AMROHA,2012,Summer     ,Maize,369,682
Uttar Pradesh,AMROHA,2012,Summer     ,Urad,1,1
Uttar Pradesh,AMROHA,2013,Kharif     ,Arhar/Tur,660,595
Uttar Pradesh,AMROHA,2013,Kharif     ,Bajra,3375,1914
Uttar Pradesh,AMROHA,2013,Kharif     ,Dry chillies,39,31
Uttar Pradesh,AMROHA,2013,Kharif     ,Guar seed,3,3
Uttar Pradesh,AMROHA,2013,Kharif     ,Maize,1820,2186
Uttar Pradesh,AMROHA,2013,Kharif     ,Moong(Green Gram),36,12
Uttar Pradesh,AMROHA,2013,Kharif     ,Rice,28126,59177
Uttar Pradesh,AMROHA,2013,Kharif     ,Sugarcane,75729,5276494
Uttar Pradesh,AMROHA,2013,Kharif     ,Sweet potato,86,1137
Uttar Pradesh,AMROHA,2013,Kharif     ,Urad,3458,2670
Uttar Pradesh,AMROHA,2013,Rabi       ,Barley,50,144
Uttar Pradesh,AMROHA,2013,Rabi       ,Masoor,87,137
Uttar Pradesh,AMROHA,2013,Rabi       ,Onion,20,407
Uttar Pradesh,AMROHA,2013,Rabi       ,Peas & beans (Pulses),182,182
Uttar Pradesh,AMROHA,2013,Rabi       ,Potato,3924,89840
Uttar Pradesh,AMROHA,2013,Rabi       ,Rapeseed &Mustard,2963,3606
Uttar Pradesh,AMROHA,2013,Rabi       ,Wheat,92633,305040
Uttar Pradesh,AMROHA,2013,Summer     ,Maize,338,621
Uttar Pradesh,AMROHA,2013,Summer     ,Rice,2,4
Uttar Pradesh,AMROHA,2013,Summer     ,Urad,10,6
Uttar Pradesh,AMROHA,2014,Kharif     ,Arhar/Tur,196,128
Uttar Pradesh,AMROHA,2014,Kharif     ,Bajra,4172,4310
Uttar Pradesh,AMROHA,2014,Kharif     ,Dry chillies,78,64
Uttar Pradesh,AMROHA,2014,Kharif     ,Groundnut,1,1
Uttar Pradesh,AMROHA,2014,Kharif     ,Maize,1807,2458
Uttar Pradesh,AMROHA,2014,Kharif     ,Moong(Green Gram),72,23
Uttar Pradesh,AMROHA,2014,Kharif     ,Rice,23134,61606
Uttar Pradesh,AMROHA,2014,Kharif     ,Sesamum,11,2
Uttar Pradesh,AMROHA,2014,Kharif     ,Sugarcane,75824,5348322
Uttar Pradesh,AMROHA,2014,Kharif     ,Sweet potato,41,508
Uttar Pradesh,AMROHA,2014,Kharif     ,Urad,3049,2717
Uttar Pradesh,AMROHA,2014,Rabi       ,Barley,31,53
Uttar Pradesh,AMROHA,2014,Rabi       ,Gram,2,1
Uttar Pradesh,AMROHA,2014,Rabi       ,Maize,7,17
Uttar Pradesh,AMROHA,2014,Rabi       ,Masoor,63,31
Uttar Pradesh,AMROHA,2014,Rabi       ,Onion,22,337
Uttar Pradesh,AMROHA,2014,Rabi       ,Peas & beans (Pulses),153,147
Uttar Pradesh,AMROHA,2014,Rabi       ,Potato,3369,71969
Uttar Pradesh,AMROHA,2014,Rabi       ,Rapeseed &Mustard,3122,3265
Uttar Pradesh,AMROHA,2014,Rabi       ,Wheat,91563,193106
Uttar Pradesh,AMROHA,2014,Summer     ,Maize,327,581
Uttar Pradesh,AMROHA,2014,Summer     ,Moong(Green Gram),1,1
Uttar Pradesh,AMROHA,2014,Summer     ,Onion,1,15
Uttar Pradesh,AMROHA,2014,Summer     ,Rice,13,34
Uttar Pradesh,AMROHA,2014,Summer     ,Urad,1,1
Uttar Pradesh,AURAIYA,1997,Kharif     ,Arhar/Tur,5714,5871
Uttar Pradesh,AURAIYA,1997,Kharif     ,Bajra,23806,37853
Uttar Pradesh,AURAIYA,1997,Kharif     ,Groundnut,321,257
Uttar Pradesh,AURAIYA,1997,Kharif     ,Jowar,2487,2972
Uttar Pradesh,AURAIYA,1997,Kharif     ,Maize,14135,30099
Uttar Pradesh,AURAIYA,1997,Kharif     ,Moong(Green Gram),19,8
Uttar Pradesh,AURAIYA,1997,Kharif     ,Rice,41064,94537
Uttar Pradesh,AURAIYA,1997,Kharif     ,Sesamum,16,3
Uttar Pradesh,AURAIYA,1997,Kharif     ,Urad,2319,1606
Uttar Pradesh,AURAIYA,1997,Rabi       ,Barley,4216,8891
Uttar Pradesh,AURAIYA,1997,Rabi       ,Gram,7243,8659
Uttar Pradesh,AURAIYA,1997,Rabi       ,Masoor,25,19
Uttar Pradesh,AURAIYA,1997,Rabi       ,Peas & beans (Pulses),3197,4954
Uttar Pradesh,AURAIYA,1997,Rabi       ,Rapeseed &Mustard,18674,9468
Uttar Pradesh,AURAIYA,1997,Rabi       ,Sunflower,122,185
Uttar Pradesh,AURAIYA,1997,Rabi       ,Wheat,80275,210195
Uttar Pradesh,AURAIYA,1997,Summer     ,Maize,127,201
Uttar Pradesh,AURAIYA,1997,Summer     ,Moong(Green Gram),1065,637
Uttar Pradesh,AURAIYA,1997,Summer     ,Urad,475,223
Uttar Pradesh,AURAIYA,1997,Whole Year ,Potato,2858,39128
Uttar Pradesh,AURAIYA,1997,Whole Year ,Sugarcane,1592,80647
Uttar Pradesh,AURAIYA,1998,Kharif     ,Arhar/Tur,5660,12918
Uttar Pradesh,AURAIYA,1998,Kharif     ,Bajra,24025,39118
Uttar Pradesh,AURAIYA,1998,Kharif     ,Groundnut,254,211
Uttar Pradesh,AURAIYA,1998,Kharif     ,Jowar,2498,2210
Uttar Pradesh,AURAIYA,1998,Kharif     ,Maize,14539,12207
Uttar Pradesh,AURAIYA,1998,Kharif     ,Moong(Green Gram),17,4
Uttar Pradesh,AURAIYA,1998,Kharif     ,Rice,42018,109833
Uttar Pradesh,AURAIYA,1998,Kharif     ,Sesamum,11,1
Uttar Pradesh,AURAIYA,1998,Kharif     ,Urad,2295,1608
Uttar Pradesh,AURAIYA,1998,Rabi       ,Barley,3981,10018
Uttar Pradesh,AURAIYA,1998,Rabi       ,Gram,7029,8854
Uttar Pradesh,AURAIYA,1998,Rabi       ,Linseed,3,1
Uttar Pradesh,AURAIYA,1998,Rabi       ,Masoor,57,41
Uttar Pradesh,AURAIYA,1998,Rabi       ,Peas & beans (Pulses),3810,6450
Uttar Pradesh,AURAIYA,1998,Rabi       ,Rapeseed &Mustard,17227,18718
Uttar Pradesh,AURAIYA,1998,Rabi       ,Sunflower,54,99
Uttar Pradesh,AURAIYA,1998,Rabi       ,Wheat,86080,292191
Uttar Pradesh,AURAIYA,1998,Summer     ,Maize,112,114
Uttar Pradesh,AURAIYA,1998,Summer     ,Moong(Green Gram),1191,750
Uttar Pradesh,AURAIYA,1998,Summer     ,Urad,534,234
Uttar Pradesh,AURAIYA,1998,Whole Year ,Onion,120,1317
Uttar Pradesh,AURAIYA,1998,Whole Year ,Potato,3203,76178
Uttar Pradesh,AURAIYA,1998,Whole Year ,Sannhamp,17,6
Uttar Pradesh,AURAIYA,1998,Whole Year ,Sugarcane,1822,104771
Uttar Pradesh,AURAIYA,1998,Whole Year ,Tobacco,3,18
Uttar Pradesh,AURAIYA,1999,Kharif     ,Arhar/Tur,3979,4831
Uttar Pradesh,AURAIYA,1999,Kharif     ,Bajra,23213,38765
Uttar Pradesh,AURAIYA,1999,Kharif     ,Groundnut,148,172
Uttar Pradesh,AURAIYA,1999,Kharif     ,Jowar,2261,2482
Uttar Pradesh,AURAIYA,1999,Kharif     ,Maize,12765,21505
Uttar Pradesh,AURAIYA,1999,Kharif     ,Moong(Green Gram),33,9
Uttar Pradesh,AURAIYA,1999,Kharif     ,Rice,49516,121005
Uttar Pradesh,AURAIYA,1999,Kharif     ,Soyabean,2,2
Uttar Pradesh,AURAIYA,1999,Kharif     ,Sunflower,127,184
Uttar Pradesh,AURAIYA,1999,Kharif     ,Urad,1616,1350
Uttar Pradesh,AURAIYA,1999,Rabi       ,Barley,4307,11150
Uttar Pradesh,AURAIYA,1999,Rabi       ,Gram,6693,8677
Uttar Pradesh,AURAIYA,1999,Rabi       ,Linseed,20,9
Uttar Pradesh,AURAIYA,1999,Rabi       ,Maize,83,120
Uttar Pradesh,AURAIYA,1999,Rabi       ,Rapeseed &Mustard,17005,23316
Uttar Pradesh,AURAIYA,1999,Rabi       ,Wheat,86927,282638
Uttar Pradesh,AURAIYA,1999,Summer     ,Moong(Green Gram),1096,558
Uttar Pradesh,AURAIYA,1999,Summer     ,Urad,604,340
Uttar Pradesh,AURAIYA,1999,Whole Year ,Onion,185,2652
Uttar Pradesh,AURAIYA,1999,Whole Year ,Peas & beans (Pulses),3017,5971
Uttar Pradesh,AURAIYA,1999,Whole Year ,Potato,3507,109944
Uttar Pradesh,AURAIYA,1999,Whole Year ,Sugarcane,1492,99065
Uttar Pradesh,AURAIYA,2000,Kharif     ,Arhar/Tur,3830,4406
Uttar Pradesh,AURAIYA,2000,Kharif     ,Bajra,24378,35068
Uttar Pradesh,AURAIYA,2000,Kharif     ,Groundnut,122,157
Uttar Pradesh,AURAIYA,2000,Kharif     ,Jowar,2015,2280
Uttar Pradesh,AURAIYA,2000,Kharif     ,Maize,13147,32131
Uttar Pradesh,AURAIYA,2000,Kharif     ,Moong(Green Gram),37,11
Uttar Pradesh,AURAIYA,2000,Kharif     ,Rice,48622,89219
Uttar Pradesh,AURAIYA,2000,Kharif     ,Sesamum,18,4
Uttar Pradesh,AURAIYA,2000,Kharif     ,Soyabean,1,1
Uttar Pradesh,AURAIYA,2000,Kharif     ,Urad,1602,885
Uttar Pradesh,AURAIYA,2000,Rabi       ,Barley,4246,9338
Uttar Pradesh,AURAIYA,2000,Rabi       ,Gram,6344,8776
Uttar Pradesh,AURAIYA,2000,Rabi       ,Linseed,25,9
Uttar Pradesh,AURAIYA,2000,Rabi       ,Maize,45,73
Uttar Pradesh,AURAIYA,2000,Rabi       ,Masoor,99,62
Uttar Pradesh,AURAIYA,2000,Rabi       ,Moong(Green Gram),681,366
Uttar Pradesh,AURAIYA,2000,Rabi       ,Peas & beans (Pulses),2331,4126
Uttar Pradesh,AURAIYA,2000,Rabi       ,Rapeseed &Mustard,14994,18270
Uttar Pradesh,AURAIYA,2000,Rabi       ,Urad,537,267
Uttar Pradesh,AURAIYA,2000,Rabi       ,Wheat,88940,298990
Uttar Pradesh,AURAIYA,2000,Whole Year ,Potato,2857,64642
Uttar Pradesh,AURAIYA,2000,Whole Year ,Sugarcane,1296,56248
Uttar Pradesh,AURAIYA,2001,Kharif     ,Arhar/Tur,4362,7708
Uttar Pradesh,AURAIYA,2001,Kharif     ,Bajra,21902,29596
Uttar Pradesh,AURAIYA,2001,Kharif     ,Groundnut,139,117
Uttar Pradesh,AURAIYA,2001,Kharif     ,Jowar,2796,2083
Uttar Pradesh,AURAIYA,2001,Kharif     ,Maize,12999,27545
Uttar Pradesh,AURAIYA,2001,Kharif     ,Moong(Green Gram),138,38
Uttar Pradesh,AURAIYA,2001,Kharif     ,Rice,51471,125273
Uttar Pradesh,AURAIYA,2001,Kharif     ,Sesamum,28,5
Uttar Pradesh,AURAIYA,2001,Kharif     ,Small millets,4,3
Uttar Pradesh,AURAIYA,2001,Kharif     ,Sunflower,3,7
Uttar Pradesh,AURAIYA,2001,Kharif     ,Urad,2717,1353
Uttar Pradesh,AURAIYA,2001,Rabi       ,Barley,3868,9176
Uttar Pradesh,AURAIYA,2001,Rabi       ,Gram,8633,9035
Uttar Pradesh,AURAIYA,2001,Rabi       ,Linseed,4,2
Uttar Pradesh,AURAIYA,2001,Rabi       ,Maize,60,98
Uttar Pradesh,AURAIYA,2001,Rabi       ,Masoor,70,56
Uttar Pradesh,AURAIYA,2001,Rabi       ,Moong(Green Gram),661,360
Uttar Pradesh,AURAIYA,2001,Rabi       ,Peas & beans (Pulses),1175,2130
Uttar Pradesh,AURAIYA,2001,Rabi       ,Rapeseed &Mustard,12739,15285
Uttar Pradesh,AURAIYA,2001,Rabi       ,Urad,615,386
Uttar Pradesh,AURAIYA,2001,Rabi       ,Wheat,88476,289048
Uttar Pradesh,AURAIYA,2001,Whole Year ,Potato,2738,59475
Uttar Pradesh,AURAIYA,2001,Whole Year ,Sugarcane,1306,77985
Uttar Pradesh,AURAIYA,2002,Kharif     ,Bajra,28260,39094
Uttar Pradesh,AURAIYA,2002,Kharif     ,Groundnut,176,115
Uttar Pradesh,AURAIYA,2002,Kharif     ,Jowar,1776,2190
Uttar Pradesh,AURAIYA,2002,Kharif     ,Maize,10915,19876
Uttar Pradesh,AURAIYA,2002,Kharif     ,Moong(Green Gram),170,114
Uttar Pradesh,AURAIYA,2002,Kharif     ,Rice,36993,81678
Uttar Pradesh,AURAIYA,2002,Kharif     ,Sesamum,16,3
Uttar Pradesh,AURAIYA,2002,Kharif     ,Sunflower,11,21
Uttar Pradesh,AURAIYA,2002,Kharif     ,Urad,2942,1936
Uttar Pradesh,AURAIYA,2002,Rabi       ,Barley,3823,11459
Uttar Pradesh,AURAIYA,2002,Rabi       ,Gram,10084,13643
Uttar Pradesh,AURAIYA,2002,Rabi       ,Linseed,6,3
Uttar Pradesh,AURAIYA,2002,Rabi       ,Maize,56,62
Uttar Pradesh,AURAIYA,2002,Rabi       ,Masoor,43,33
Uttar Pradesh,AURAIYA,2002,Rabi       ,Onion,33,341
Uttar Pradesh,AURAIYA,2002,Rabi       ,Peas & beans (Pulses),761,1178
Uttar Pradesh,AURAIYA,2002,Rabi       ,Rapeseed &Mustard,12103,14326
Uttar Pradesh,AURAIYA,2002,Rabi       ,Wheat,87132,246720
Uttar Pradesh,AURAIYA,2002,Summer     ,Moong(Green Gram),456,238
Uttar Pradesh,AURAIYA,2002,Summer     ,Onion,50,559
Uttar Pradesh,AURAIYA,2002,Summer     ,Urad,412,346
Uttar Pradesh,AURAIYA,2002,Whole Year ,Potato,3650,96751
Uttar Pradesh,AURAIYA,2002,Whole Year ,Sugarcane,1154,66091
Uttar Pradesh,AURAIYA,2002,Whole Year ,Turmeric,1,2
Uttar Pradesh,AURAIYA,2003,Kharif     ,Arhar/Tur,3554,3267
Uttar Pradesh,AURAIYA,2003,Kharif     ,Bajra,29559,39690
Uttar Pradesh,AURAIYA,2003,Kharif     ,Groundnut,187,125
Uttar Pradesh,AURAIYA,2003,Kharif     ,Jowar,1933,2491
Uttar Pradesh,AURAIYA,2003,Kharif     ,Maize,11607,21299
Uttar Pradesh,AURAIYA,2003,Kharif     ,Moong(Green Gram),322,75
Uttar Pradesh,AURAIYA,2003,Kharif     ,Rice,43191,97961
Uttar Pradesh,AURAIYA,2003,Kharif     ,Sesamum,25,3
Uttar Pradesh,AURAIYA,2003,Kharif     ,Sunflower,44,73
Uttar Pradesh,AURAIYA,2003,Kharif     ,Urad,2877,1867
Uttar Pradesh,AURAIYA,2003,Rabi       ,Barley,3903,9690
Uttar Pradesh,AURAIYA,2003,Rabi       ,Gram,9810,10452
Uttar Pradesh,AURAIYA,2003,Rabi       ,Linseed,15,7
Uttar Pradesh,AURAIYA,2003,Rabi       ,Masoor,61,55
Uttar Pradesh,AURAIYA,2003,Rabi       ,Onion,24,345
Uttar Pradesh,AURAIYA,2003,Rabi       ,Peas & beans (Pulses),871,1609
Uttar Pradesh,AURAIYA,2003,Rabi       ,Rapeseed &Mustard,14233,15815
Uttar Pradesh,AURAIYA,2003,Rabi       ,Wheat,91012,284408
Uttar Pradesh,AURAIYA,2003,Summer     ,Maize,76,104
Uttar Pradesh,AURAIYA,2003,Summer     ,Moong(Green Gram),663,393
Uttar Pradesh,AURAIYA,2003,Summer     ,Onion,85,866
Uttar Pradesh,AURAIYA,2003,Summer     ,Urad,593,520
Uttar Pradesh,AURAIYA,2003,Whole Year ,Potato,3647,78713
Uttar Pradesh,AURAIYA,2003,Whole Year ,Sugarcane,1009,70799
Uttar Pradesh,AURAIYA,2004,Kharif     ,Bajra,28771,44053
Uttar Pradesh,AURAIYA,2004,Kharif     ,Groundnut,240,198
Uttar Pradesh,AURAIYA,2004,Kharif     ,Jowar,1768,1762
Uttar Pradesh,AURAIYA,2004,Kharif     ,Maize,12053,24323
Uttar Pradesh,AURAIYA,2004,Kharif     ,Rice,45897,129492
Uttar Pradesh,AURAIYA,2004,Kharif     ,Sesamum,89,14
Uttar Pradesh,AURAIYA,2004,Kharif     ,Soyabean,1,1
Uttar Pradesh,AURAIYA,2004,Kharif     ,Sugarcane,910,48648
Uttar Pradesh,AURAIYA,2004,Rabi       ,Barley,3267,6308
Uttar Pradesh,AURAIYA,2004,Rabi       ,Gram,9222,9893
Uttar Pradesh,AURAIYA,2004,Rabi       ,Linseed,6,3
Uttar Pradesh,AURAIYA,2004,Rabi       ,Potato,3270,69023
Uttar Pradesh,AURAIYA,2004,Rabi       ,Rapeseed &Mustard,15705,16148
Uttar Pradesh,AURAIYA,2004,Rabi       ,Turmeric,12,21
Uttar Pradesh,AURAIYA,2004,Rabi       ,Wheat,93788,235712
Uttar Pradesh,AURAIYA,2004,Summer     ,Sunflower,98,191
Uttar Pradesh,AURAIYA,2004,Whole Year ,Dry chillies,44,41
Uttar Pradesh,AURAIYA,2004,Whole Year ,Garlic,41,178
Uttar Pradesh,AURAIYA,2004,Whole Year ,Guar seed,7,6
Uttar Pradesh,AURAIYA,2004,Whole Year ,Onion,90,1062
Uttar Pradesh,AURAIYA,2004,Whole Year ,Sweet potato,77,895
Uttar Pradesh,AURAIYA,2005,Kharif     ,Bajra,25255,38851
Uttar Pradesh,AURAIYA,2005,Kharif     ,Jowar,3052,4192
Uttar Pradesh,AURAIYA,2005,Kharif     ,Maize,11607,16761
Uttar Pradesh,AURAIYA,2005,Kharif     ,Rice,42877,108007
Uttar Pradesh,AURAIYA,2005,Kharif     ,Sesamum,71,13
Uttar Pradesh,AURAIYA,2005,Kharif     ,Sugarcane,1009,46916
Uttar Pradesh,AURAIYA,2005,Rabi       ,Barley,3266,7755
Uttar Pradesh,AURAIYA,2005,Rabi       ,Gram,9620,10198
Uttar Pradesh,AURAIYA,2005,Rabi       ,Linseed,15,6
Uttar Pradesh,AURAIYA,2005,Rabi       ,Potato,3810,91253
Uttar Pradesh,AURAIYA,2005,Rabi       ,Rapeseed &Mustard,14868,17542
Uttar Pradesh,AURAIYA,2005,Rabi       ,Wheat,91594,267912
Uttar Pradesh,AURAIYA,2005,Summer     ,Sunflower,48,65
Uttar Pradesh,AURAIYA,2005,Whole Year ,Banana,1,38
Uttar Pradesh,AURAIYA,2005,Whole Year ,Coriander,17,10
Uttar Pradesh,AURAIYA,2005,Whole Year ,Dry chillies,36,33
Uttar Pradesh,AURAIYA,2005,Whole Year ,Garlic,1841,8022
Uttar Pradesh,AURAIYA,2005,Whole Year ,Guar seed,9,7
Uttar Pradesh,AURAIYA,2005,Whole Year ,Onion,151,1944
Uttar Pradesh,AURAIYA,2005,Whole Year ,Sweet potato,85,1112
Uttar Pradesh,AURAIYA,2006,Kharif     ,Arhar/Tur,3982,3498
Uttar Pradesh,AURAIYA,2006,Kharif     ,Bajra,28309,48997
Uttar Pradesh,AURAIYA,2006,Kharif     ,Groundnut,205,148
Uttar Pradesh,AURAIYA,2006,Kharif     ,Jowar,1486,1676
Uttar Pradesh,AURAIYA,2006,Kharif     ,Maize,10432,20322
Uttar Pradesh,AURAIYA,2006,Kharif     ,Other Kharif pulses,4083,3095
Uttar Pradesh,AURAIYA,2006,Kharif     ,Rice,48919,135457
Uttar Pradesh,AURAIYA,2006,Kharif     ,Sesamum,93,16
Uttar Pradesh,AURAIYA,2006,Kharif     ,Sugarcane,1000,56765
Uttar Pradesh,AURAIYA,2006,Kharif     ,Sweet potato,85,1160
Uttar Pradesh,AURAIYA,2006,Rabi       ,Barley,4306,10656
Uttar Pradesh,AURAIYA,2006,Rabi       ,Garlic,2681,11788
Uttar Pradesh,AURAIYA,2006,Rabi       ,Gram,8827,8720
Uttar Pradesh,AURAIYA,2006,Rabi       ,Linseed,24,8
Uttar Pradesh,AURAIYA,2006,Rabi       ,Masoor,314,381
Uttar Pradesh,AURAIYA,2006,Rabi       ,Onion,19,364
Uttar Pradesh,AURAIYA,2006,Rabi       ,Other  Rabi pulses,829,1441
Uttar Pradesh,AURAIYA,2006,Rabi       ,Potato,4054,124170
Uttar Pradesh,AURAIYA,2006,Rabi       ,Rapeseed &Mustard,16742,17402
Uttar Pradesh,AURAIYA,2006,Rabi       ,Turmeric,7,24
Uttar Pradesh,AURAIYA,2006,Rabi       ,Wheat,94498,296535
Uttar Pradesh,AURAIYA,2006,Summer     ,Maize,850,1127
Uttar Pradesh,AURAIYA,2006,Summer     ,Onion,54,629
Uttar Pradesh,AURAIYA,2006,Summer     ,Sunflower,24,33
Uttar Pradesh,AURAIYA,2006,Whole Year ,Coriander,12,6
Uttar Pradesh,AURAIYA,2006,Whole Year ,Dry chillies,30,28
Uttar Pradesh,AURAIYA,2006,Whole Year ,Guar seed,34,29
Uttar Pradesh,AURAIYA,2007,Kharif     ,Arhar/Tur,4222,4863
Uttar Pradesh,AURAIYA,2007,Kharif     ,Bajra,30047,55345
Uttar Pradesh,AURAIYA,2007,Kharif     ,Dry chillies,8,8
Uttar Pradesh,AURAIYA,2007,Kharif     ,Groundnut,263,157
Uttar Pradesh,AURAIYA,2007,Kharif     ,Guar seed,15,13
Uttar Pradesh,AURAIYA,2007,Kharif     ,Jowar,1533,1879
Uttar Pradesh,AURAIYA,2007,Kharif     ,Maize,10099,22016
Uttar Pradesh,AURAIYA,2007,Kharif     ,Moong(Green Gram),153,30
Uttar Pradesh,AURAIYA,2007,Kharif     ,Rice,44161,121045
Uttar Pradesh,AURAIYA,2007,Kharif     ,Sannhamp,10,2
Uttar Pradesh,AURAIYA,2007,Kharif     ,Sesamum,396,61
Uttar Pradesh,AURAIYA,2007,Kharif     ,Sugarcane,921,46641
Uttar Pradesh,AURAIYA,2007,Kharif     ,Sweet potato,44,592
Uttar Pradesh,AURAIYA,2007,Kharif     ,Urad,1849,1503
Uttar Pradesh,AURAIYA,2007,Rabi       ,Barley,2899,6757
Uttar Pradesh,AURAIYA,2007,Rabi       ,Coriander,12,7
Uttar Pradesh,AURAIYA,2007,Rabi       ,Gram,12255,14790
Uttar Pradesh,AURAIYA,2007,Rabi       ,Masoor,5,3
Uttar Pradesh,AURAIYA,2007,Rabi       ,Onion,46,643
Uttar Pradesh,AURAIYA,2007,Rabi       ,Other  Rabi pulses,792,1451
Uttar Pradesh,AURAIYA,2007,Rabi       ,Potato,4431,97774
Uttar Pradesh,AURAIYA,2007,Rabi       ,Rapeseed &Mustard,12164,17757
Uttar Pradesh,AURAIYA,2007,Rabi       ,Turmeric,7,22
Uttar Pradesh,AURAIYA,2007,Rabi       ,Wheat,94475,288716
Uttar Pradesh,AURAIYA,2007,Summer     ,Maize,57,82
Uttar Pradesh,AURAIYA,2007,Summer     ,Moong(Green Gram),964,644
Uttar Pradesh,AURAIYA,2007,Summer     ,Onion,113,1282
Uttar Pradesh,AURAIYA,2007,Summer     ,Sunflower,26,30
Uttar Pradesh,AURAIYA,2007,Summer     ,Urad,813,531
Uttar Pradesh,AURAIYA,2008,Kharif     ,Arhar/Tur,3399,5424
Uttar Pradesh,AURAIYA,2008,Kharif     ,Bajra,22833,53879
Uttar Pradesh,AURAIYA,2008,Kharif     ,Dry chillies,31,31
Uttar Pradesh,AURAIYA,2008,Kharif     ,Groundnut,153,109
Uttar Pradesh,AURAIYA,2008,Kharif     ,Guar seed,151,127
Uttar Pradesh,AURAIYA,2008,Kharif     ,Jowar,1760,2248
Uttar Pradesh,AURAIYA,2008,Kharif     ,Maize,7553,18173
Uttar Pradesh,AURAIYA,2008,Kharif     ,Moong(Green Gram),73,27
Uttar Pradesh,AURAIYA,2008,Kharif     ,Rice,52031,159631
Uttar Pradesh,AURAIYA,2008,Kharif     ,Sannhamp,5,2
Uttar Pradesh,AURAIYA,2008,Kharif     ,Sesamum,777,128
Uttar Pradesh,AURAIYA,2008,Kharif     ,Sugarcane,656,29335
Uttar Pradesh,AURAIYA,2008,Kharif     ,Sweet potato,33,405
Uttar Pradesh,AURAIYA,2008,Kharif     ,Urad,944,866
Uttar Pradesh,AURAIYA,2008,Rabi       ,Barley,2102,4957
Uttar Pradesh,AURAIYA,2008,Rabi       ,Coriander,14,8
Uttar Pradesh,AURAIYA,2008,Rabi       ,Garlic,2538,14949
Uttar Pradesh,AURAIYA,2008,Rabi       ,Gram,6105,10093
Uttar Pradesh,AURAIYA,2008,Rabi       ,Linseed,47,21
Uttar Pradesh,AURAIYA,2008,Rabi       ,Masoor,97,86
Uttar Pradesh,AURAIYA,2008,Rabi       ,Onion,50,586
Uttar Pradesh,AURAIYA,2008,Rabi       ,Peas & beans (Pulses),215,364
Uttar Pradesh,AURAIYA,2008,Rabi       ,Potato,4425,141764
Uttar Pradesh,AURAIYA,2008,Rabi       ,Rapeseed &Mustard,17628,26978
Uttar Pradesh,AURAIYA,2008,Rabi       ,Wheat,98367,348022
Uttar Pradesh,AURAIYA,2008,Summer     ,Banana,1,38
Uttar Pradesh,AURAIYA,2008,Summer     ,Maize,112,168
Uttar Pradesh,AURAIYA,2008,Summer     ,Moong(Green Gram),793,631
Uttar Pradesh,AURAIYA,2008,Summer     ,Sunflower,22,40
Uttar Pradesh,AURAIYA,2008,Summer     ,Urad,878,858
Uttar Pradesh,AURAIYA,2009,Kharif     ,Arhar/Tur,3592,4492
Uttar Pradesh,AURAIYA,2009,Kharif     ,Bajra,32973,74839
Uttar Pradesh,AURAIYA,2009,Kharif     ,Dry chillies,78,69
Uttar Pradesh,AURAIYA,2009,Kharif     ,Groundnut,109,74
Uttar Pradesh,AURAIYA,2009,Kharif     ,Guar seed,43,36
Uttar Pradesh,AURAIYA,2009,Kharif     ,Jowar,1116,1194
Uttar Pradesh,AURAIYA,2009,Kharif     ,Maize,6894,13464
Uttar Pradesh,AURAIYA,2009,Kharif     ,Moong(Green Gram),47,7
